"817463410","丽颜小舍(南翔店)","31.390320000000003","121.40777","","","上海市","上海市","嘉定区","523",12959.1388 -----> "817500596","姗姗便利","31.44866","121.43374","","","上海市","上海市","宝山区","643",12959.5188
"818620721","上海祁翔电器有限公司","31.41308","121.43979999999999","德力西路","","上海市","上海市","嘉定区","1912",12961.2702 -----> "823852300","上海嘉宝协力电子有限公司","31.40465","121.43319","","","上海市","上海市","嘉定区","1912",12960.9566
"818855644","上海松智实业有限公司","31.434510000000003","121.39453999999999","宝安公路","","上海市","上海市","嘉定区","1912",12956.4496 -----> "823608590","秦缘面道","31.39075","121.43150999999999","","","上海市","上海市","嘉定区","1127",12961.274
"822251215","上海朗尼实业有限公司(西南门)","31.21983","121.39134","","","上海市","上海市","松江区","1912",12963.3868 -----> "819515861","福建沙县小吃(联牧路)","31.440440000000002","121.49932","","","上海市","上海市","宝山区","240",12965.7303
"806349273","上海冯国紧固件有限公司","31.44245","121.40317999999999","","","上海市","上海市","嘉定区","1912",12956.9634 -----> "807698714","欢欢饭店(兴平路)","31.473550000000003","121.39164","","","上海市","上海市","嘉定区","240",12954.8686
"800416169","星宝·风情街","31.25709","121.48011","","","上海市","上海市","闵行区","1606|409",12970.1876 -----> "820853789","昱冰烟酒百货商店","31.396440000000002","121.47478","","","上海市","上海市","宝山区","643",12964.9993
"804881756","一品香小菜(恒江路)","31.21685","121.41158999999999","","","上海市","上海市","松江区","240",12965.3249 -----> "823194321","世纪佳联","31.41025","121.42974","","","上海市","上海市","嘉定区","1303",12960.4551
"803551374","上海孟庄工贸有限公司","31.22455","121.41069999999999","","","上海市","上海市","松江区","1912",12964.9854 -----> "841647293","停车场(入口)","31.276400000000002","121.48460999999999","","","上海市","上海市","闵行区","993",12969.9445
"808664062","领轩精品酒店","31.452450000000002","121.49291","","","上海市","上海市","宝山区","595",12964.7434 -----> "839955764","海蓝足浴","31.475260000000002","121.53971","","","上海市","上海市","宝山区","1523",12968.2017
"820203337","保利国际影城","31.39676","121.42201999999999","","","上海市","上海市","嘉定区","180",12960.2118 -----> "811210363","柯玛仕庄园","31.40012","121.41995","","","上海市","上海市","嘉定区","1920",12959.9109
"821974811","上海万众实业股份有限公司(西北门)","31.453840000000003","121.39537","","","上海市","上海市","嘉定区","1912",12955.872 -----> "807807045","重庆鸡公煲(德华路)","31.39321","121.40928","","","上海市","上海市","嘉定区","1101",12959.178
"803073383","上海归王工贸有限公司","31.45842","121.45657999999999","","","上海市","上海市","宝山区","1912",12961.2549 -----> "829186207","倪氏盱眙龙虾(南翔店)","31.39016","121.40688999999999","","","上海市","上海市","嘉定区","264",12959.0645
"805210722","上海耐特标准件有限公司","31.39084","121.39956","","","上海市","上海市","嘉定区","1912",12958.3778 -----> "808946905","沙浦娱乐会所","31.45571","121.48823999999999","","","上海市","上海市","宝山区","1205",12964.2105
"827149842","菜林国际商务酒店(西北门)","31.225270000000002","121.46906999999999","","","上海市","上海市","闵行区","1403",12970.258 -----> "828129478","上海泉普照明工程有限公司","31.223010000000002","121.44766","","","上海市","上海市","松江区","1912",12968.3913
"811308895","明顺汽车高级会所","31.451420000000002","121.49043999999999","","","上海市","上海市","宝山区","71",12964.5549 -----> "833444725","萨嘎网络科技(上海)有限公司","31.3958","121.44230999999999","柳园路","","上海市","上海市","普陀区","1912",12962.0813
"807057899","上海皖城仓储设备有限公司","31.446640000000002","121.42202999999999","","","上海市","上海市","嘉定区","1912",12958.5276 -----> "823325148","素志亚克力制品有限公司(东北门)","31.222890000000003","121.41820999999999","","","上海市","上海市","松江区","1912",12965.7228
"840175320","毛公馆私房菜","31.390520000000002","121.41752","","","上海市","上海市","嘉定区","1103",12960.015 -----> "827779879","静安新城八区","31.26127","121.48119","","","上海市","上海市","闵行区","1920",12970.1446
